ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionW,QuaternionZ,QuaternionY,QuaternionX
0,-0.593516,0.593516,-0.411232,0.411232,-0.379106,-0.961443,3.96058,0.106266,0.333659,-0.935875,-0.0184503
0,-0.593516,0.593516,-0.411232,0.411232,-0.373277,-0.962132,3.96176,0.105434,0.333718,-0.935918,-0.018322
0,-0.593516,0.593516,-0.411232,0.411232,-0.367449,-0.96282,3.96293,0.104602,0.333776,-0.935961,-0.0181936
0,-0.593516,0.593516,-0.411232,0.411232,-0.36162,-0.963508,3.96411,0.10377,0.333835,-0.936004,-0.0180653
0,-0.593516,0.593516,-0.411232,0.411232,-0.355791,-0.964196,3.96528,0.102938,0.333894,-0.936047,-0.0179369
0,-0.593516,0.593516,-0.411232,0.411232,-0.349963,-0.964885,3.96645,0.102106,0.333952,-0.93609,-0.0178086
0,-0.593516,0.593516,-0.411232,0.411232,-0.344134,-0.965573,3.96763,0.101275,0.334011,-0.936133,-0.0176803
0,-0.593516,0.593516,-0.411232,0.411232,-0.338306,-0.966261,3.9688,0.100443,0.334069,-0.936176,-0.017552
0,-0.593516,0.593516,-0.411232,0.411232,-0.332477,-0.966949,3.96998,0.0996113,0.334128,-0.936219,-0.0174237
0,-0.593516,0.593516,-0.411232,0.411232,-0.326649,-0.967637,3.97115,0.0987798,0.334187,-0.936262,-0.0172954
0,-0.593516,0.593516,-0.411232,0.411232,-0.32082,-0.968326,3.97233,0.0979483,0.334245,-0.936305,-0.0171672
0,-0.593516,0.593516,-0.411232,0.411232,-0.314991,-0.969014,3.9735,0.097117,0.334304,-0.936348,-0.0170389
0,-0.593516,0.593516,-0.411232,0.411232,-0.309163,-0.969702,3.97468,0.0962856,0.334362,-0.936391,-0.0169107
0,-0.593516,0.593516,-0.411232,0.411232,-0.303334,-0.97039,3.97585,0.0954544,0.334421,-0.936434,-0.0167825
0,-0.593516,0.593516,-0.411232,0.411232,-0.297506,-0.971079,3.97703,0.0946233,0.33448,-0.936477,-0.0166542
0,-0.593516,0.593516,-0.411232,0.411232,-0.291677,-0.971767,3.9782,0.0937922,0.334538,-0.93652,-0.016526
0,-0.593516,0.593516,-0.411232,0.411232,-0.285849,-0.972455,3.97937,0.0929612,0.334597,-0.936563,-0.0163979
0,-0.593516,0.593516,-0.411232,0.411232,-0.28002,-0.973143,3.98055,0.0921303,0.334655,-0.936606,-0.0162697
0,-0.593516,0.593516,-0.411232,0.411232,-0.274191,-0.973832,3.98172,0.0912994,0.334714,-0.936649,-0.0161415
0,-0.593516,0.593516,-0.411232,0.411232,-0.268363,-0.97452,3.9829,0.0904686,0.334772,-0.936692,-0.0160133
0,-0.593516,0.593516,-0.411232,0.411232,-0.262534,-0.975208,3.98407,0.0896379,0.334831,-0.936735,-0.0158852
0,-0.593516,0.593516,-0.411232,0.411232,-0.256706,-0.975896,3.98525,0.0888073,0.33489,-0.936778,-0.0157571
0,-0.593516,0.593516,-0.411232,0.411232,-0.250877,-0.976585,3.98642,0.0879768,0.334948,-0.936821,-0.0156289
0,-0.593516,0.593516,-0.411232,0.411232,-0.245049,-0.977273,3.9876,0.0871463,0.335007,-0.936864,-0.0155008
0,-0.593516,0.593516,-0.411232,0.411232,-0.23922,-0.977961,3.98877,0.0863159,0.335065,-0.936907,-0.0153727
0,-0.593516,0.593516,-0.411232,0.411232,-0.233391,-0.978649,3.98995,0.0854856,0.335124,-0.93695,-0.0152447
0,-0.593516,0.593516,-0.411232,0.411232,-0.227563,-0.979338,3.99112,0.0846554,0.335182,-0.936993,-0.0151166
0,-0.593516,0.593516,-0.411232,0.411232,-0.221734,-0.980026,3.9923,0.0838252,0.335241,-0.937036,-0.0149885
0,-0.593516,0.593516,-0.411232,0.411232,-0.215906,-0.980714,3.99347,0.0829951,0.335299,-0.937079,-0.0148605
0,-0.593516,0.593516,-0.411232,0.411232,-0.210077,-0.981402,3.99464,0.0821651,0.335358,-0.937122,-0.0147324
0,-0.593516,0.593516,-0.411232,0.411232,-0.204248,-0.982091,3.99582,0.0813352,0.335416,-0.937165,-0.0146044
0,-0.593516,0.593516,-0.411232,0.411232,-0.19842,-0.982779,3.99699,0.0805053,0.335475,-0.937208,-0.0144764
0,-0.593516,0.593516,-0.411232,0.411232,-0.192591,-0.983467,3.99817,0.0796756,0.335533,-0.937251,-0.0143484
0,-0.593516,0.593516,-0.411232,0.411232,-0.186763,-0.984155,3.99934,0.0788459,0.335592,-0.937294,-0.0142204
0,-0.593516,0.593516,-0.411232,0.411232,-0.180934,-0.984844,4.00052,0.0780163,0.33565,-0.937336,-0.0140924
0,-0.593516,0.593516,-0.411232,0.411232,-0.175106,-0.985532,4.00169,0.0771867,0.335709,-0.937379,-0.0139644
0,-0.593516,0.593516,-0.411232,0.411232,-0.169277,-0.98622,4.00287,0.0763572,0.335767,-0.937422,-0.0138365
0,-0.593516,0.593516,-0.411232,0.411232,-0.163448,-0.986908,4.00404,0.0755278,0.335826,-0.937465,-0.0137085
0,-0.593516,0.593516,-0.411232,0.411232,-0.15762,-0.987597,4.00522,0.0746985,0.335884,-0.937508,-0.0135806
0,-0.593516,0.593516,-0.411232,0.411232,-0.151791,-0.988285,4.00639,0.0738693,0.335943,-0.937551,-0.0134527
0,-0.593516,0.593516,-0.411232,0.411232,-0.145963,-0.988973,4.00756,0.0730401,0.336001,-0.937594,-0.0133248
0,-0.593516,0.593516,-0.411232,0.411232,-0.140134,-0.989661,4.00874,0.072211,0.33606,-0.937637,-0.0131969
0,-0.593516,0.593516,-0.411232,0.411232,-0.134306,-0.99035,4.00991,0.071382,0.336118,-0.93768,-0.013069
0,-0.593516,0.593516,-0.411232,0.411232,-0.128477,-0.991038,4.01109,0.070553,0.336177,-0.937723,-0.0129411
0,-0.593516,0.593516,-0.411232,0.411232,-0.122648,-0.991726,4.01226,0.0697242,0.336235,-0.937766,-0.0128133
0,-0.593516,0.593516,-0.411232,0.411232,-0.11682,-0.992414,4.01344,0.0688954,0.336293,-0.937809,-0.0126854
0,-0.593516,0.593516,-0.411232,0.411232,-0.110991,-0.993102,4.01461,0.0680667,0.336352,-0.937852,-0.0125576
0,-0.593516,0.593516,-0.411232,0.411232,-0.105163,-0.993791,4.01579,0.067238,0.33641,-0.937894,-0.0124297
0,-0.593516,0.593516,-0.411232,0.411232,-0.0993341,-0.994479,4.01696,0.0664095,0.336469,-0.937937,-0.0123019
0,-0.593516,0.593516,-0.411232,0.411232,-0.0935055,-0.995167,4.01814,0.065581,0.336527,-0.93798,-0.0121741
0,-0.593516,0.593516,-0.411232,0.411232,-0.0876769,-0.995855,4.01931,0.0647526,0.336586,-0.938023,-0.0120463
0,-0.593516,0.593516,-0.411232,0.411232,-0.0818484,-0.996544,4.02048,0.0639242,0.336644,-0.938066,-0.0119185
0,-0.593516,0.593516,-0.411232,0.411232,-0.0760198,-0.997232,4.02166,0.063096,0.336702,-0.938109,-0.0117908
0,-0.593516,0.593516,-0.411232,0.411232,-0.0701912,-0.99792,4.02283,0.0622678,0.336761,-0.938152,-0.011663
0,-0.593516,0.593516,-0.411232,0.411232,-0.0643626,-0.998608,4.02401,0.0614397,0.336819,-0.938195,-0.0115353
0,-0.593516,0.593516,-0.411232,0.411232,-0.0585341,-0.999297,4.02518,0.0606117,0.336878,-0.938238,-0.0114075
0,-0.593516,0.593516,-0.411232,0.411232,-0.0527055,-0.999985,4.02636,0.0597837,0.336936,-0.938281,-0.0112798
0,-0.593516,0.593516,-0.411232,0.411232,-0.0468769,-1.00067,4.02753,0.0589558,0.336994,-0.938323,-0.0111521
0,-0.593516,0.593516,-0.411232,0.411232,-0.0410483,-1.00136,4.02871,0.058128,0.337053,-0.938366,-0.0110244
0,-0.593516,0.593516,-0.411232,0.411232,-0.0352198,-1.00205,4.02988,0.0573003,0.337111,-0.938409,-0.0108967
0,-0.593516,0.593516,-0.411232,0.411232,-0.0293912,-1.00274,4.03106,0.0564727,0.337169,-0.938452,-0.010769
0,-0.593516,0.593516,-0.411232,0.411232,-0.0235626,-1.00343,4.03223,0.0556451,0.337228,-0.938495,-0.0106414
0,-0.593516,0.593516,-0.411232,0.411232,-0.017734,-1.00411,4.03341,0.0548176,0.337286,-0.938538,-0.0105137
0,-0.593516,0.593516,-0.411232,0.411232,-0.0119055,-1.0048,4.03458,0.0539902,0.337344,-0.938581,-0.0103861
0,-0.593516,0.593516,-0.411232,0.411232,-0.00607687,-1.00549,4.03575,0.0531628,0.337403,-0.938624,-0.0102585
0,-0.593516,0.593516,-0.411232,0.411232,-0.000248297,-1.00618,4.03693,0.0523355,0.337461,-0.938667,-0.0101308
0,-0.593516,0.593516,-0.411232,0.411232,0.00558028,-1.00687,4.0381,0.0515083,0.33752,-0.938709,-0.0100032
0,-0.593516,0.593516,-0.411232,0.411232,0.0114089,-1.00756,4.03928,0.0506812,0.337578,-0.938752,-0.00987564
0,-0.593516,0.593516,-0.411232,0.411232,0.0172374,-1.00824,4.04045,0.0498542,0.337636,-0.938795,-0.00974806
0,-0.593516,0.593516,-0.411232,0.411232,0.023066,-1.00893,4.04163,0.0490272,0.337695,-0.938838,-0.00962048
0,-0.593516,0.593516,-0.411232,0.411232,0.0288946,-1.00962,4.0428,0.0482003,0.337753,-0.938881,-0.00949293
0,-0.593516,0.593516,-0.411232,0.411232,0.0347232,-1.01031,4.04398,0.0473735,0.337811,-0.938924,-0.00936538
0,-0.593516,0.593516,-0.411232,0.411232,0.0405517,-1.011,4.04515,0.0465467,0.337869,-0.938967,-0.00923785
0,-0.593516,0.593516,-0.411232,0.411232,0.0463803,-1.01169,4.04633,0.0457201,0.337928,-0.93901,-0.00911032
0,-0.593516,0.593516,-0.411232,0.411232,0.0522089,-1.01237,4.0475,0.0448935,0.337986,-0.939052,-0.00898281
0,-0.593516,0.593516,-0.411232,0.411232,0.0580375,-1.01306,4.04867,0.044067,0.338044,-0.939095,-0.00885531
0,-0.593516,0.593516,-0.411232,0.411232,0.063866,-1.01375,4.04985,0.0432405,0.338103,-0.939138,-0.00872782
0,-0.593516,0.593516,-0.411232,0.411232,0.0696946,-1.01444,4.05102,0.0424142,0.338161,-0.939181,-0.00860034
0,-0.593516,0.593516,-0.411232,0.411232,0.0755232,-1.01513,4.0522,0.0415879,0.338219,-0.939224,-0.00847288
0,-0.593516,0.593516,-0.411232,0.411232,0.0813518,-1.01581,4.05337,0.0407617,0.338278,-0.939267,-0.00834542
0,-0.593516,0.593516,-0.411232,0.411232,0.0871804,-1.0165,4.05455,0.0399355,0.338336,-0.93931,-0.00821798
0,-0.593516,0.593516,-0.411232,0.411232,0.0930089,-1.01719,4.05572,0.0391095,0.338394,-0.939352,-0.00809055
0,-0.593516,0.593516,-0.411232,0.411232,0.0988375,-1.01788,4.0569,0.0382835,0.338452,-0.939395,-0.00796313
0,-0.593516,0.593516,-0.411232,0.411232,0.104666,-1.01857,4.05807,0.0374576,0.338511,-0.939438,-0.00783573
0,-0.593516,0.593516,-0.411232,0.411232,0.110495,-1.01926,4.05925,0.0366317,0.338569,-0.939481,-0.00770833
0,-0.593516,0.593516,-0.411232,0.411232,0.116323,-1.01994,4.06042,0.035806,0.338627,-0.939524,-0.00758095
0,-0.593516,0.593516,-0.411232,0.411232,0.122152,-1.02063,4.0616,0.0349803,0.338685,-0.939567,-0.00745357
0,-0.593516,0.593516,-0.411232,0.411232,0.12798,-1.02132,4.06277,0.0341547,0.338744,-0.939609,-0.00732621
0,-0.593516,0.593516,-0.411232,0.411232,0.133809,-1.02201,4.06394,0.0333291,0.338802,-0.939652,-0.00719887
0,-0.593516,0.593516,-0.411232,0.411232,0.139638,-1.0227,4.06512,0.0325037,0.33886,-0.939695,-0.00707153
0,-0.593516,0.593516,-0.411232,0.411232,0.145466,-1.02339,4.06629,0.0316783,0.338918,-0.939738,-0.0069442
0,-0.593516,0.593516,-0.411232,0.411232,0.151295,-1.02407,4.06747,0.030853,0.338977,-0.939781,-0.00681689
0,-0.593516,0.593516,-0.411232,0.411232,0.157123,-1.02476,4.06864,0.0300277,0.339035,-0.939824,-0.00668958
0,-0.593516,0.593516,-0.411232,0.411232,0.162952,-1.02545,4.06982,0.0292026,0.339093,-0.939866,-0.00656229
0,-0.593516,0.593516,-0.411232,0.411232,0.16878,-1.02614,4.07099,0.0283775,0.339151,-0.939909,-0.00643501
0,-0.593516,0.593516,-0.411232,0.411232,0.174609,-1.02683,4.07217,0.0275525,0.339209,-0.939952,-0.00630775
0,-0.593516,0.593516,-0.411232,0.411232,0.180438,-1.02751,4.07334,0.0267276,0.339268,-0.939995,-0.00618049
0,-0.593516,0.593516,-0.411232,0.411232,0.186266,-1.0282,4.07452,0.0259027,0.339326,-0.940038,-0.00605325
0,-0.593516,0.593516,-0.411232,0.411232,0.192095,-1.02889,4.07569,0.0250779,0.339384,-0.94008,-0.00592601
0,-0.593516,0.593516,-0.411232,0.411232,0.197923,-1.02958,4.07686,0.0242532,0.339442,-0.940123,-0.00579879
0,-0.593516,0.593516,-0.411232,0.411232,0.203752,-1.03027,4.07804,0.0234286,0.3395,-0.940166,-0.00567158
0,-0.593516,0.593516,-0.411232,0.411232,0.20958,-1.03096,4.07921,0.022604,0.339559,-0.940209,-0.00554438
0,-0.593516,0.593516,-0.411232,0.411232,0.215409,-1.03164,4.08039,0.0217795,0.339617,-0.940252,-0.0054172
0,-0.593516,0.593516,-0.411232,0.411232,0.221238,-1.03233,4.08156,0.0209551,0.339675,-0.940295,-0.00529002
0,-0.593516,0.593516,-0.411232,0.411232,0.221238,-1.03233,4.08156,0.0209551,0.339675,-0.940295,-0.00529002
0,-0.593516,0.593516,-0.411232,0.411232,0.226867,-1.03222,4.08132,0.0201804,0.339625,-0.940292,-0.0051804
0,-0.593516,0.593516,-0.411232,0.411232,0.232497,-1.0321,4.08107,0.0194056,0.339574,-0.940289,-0.00507077
0,-0.593516,0.593516,-0.411232,0.411232,0.238127,-1.03198,4.08082,0.0186309,0.339524,-0.940286,-0.00496115
0,-0.593516,0.593516,-0.411232,0.411232,0.243756,-1.03187,4.08057,0.0178562,0.339474,-0.940283,-0.00485152
0,-0.593516,0.593516,-0.411232,0.411232,0.249386,-1.03175,4.08033,0.0170814,0.339424,-0.94028,-0.00474189
0,-0.593516,0.593516,-0.411232,0.411232,0.255016,-1.03164,4.08008,0.0163066,0.339374,-0.940277,-0.00463226
0,-0.593516,0.593516,-0.411232,0.411232,0.260645,-1.03152,4.07983,0.0155319,0.339323,-0.940274,-0.00452264
0,-0.593516,0.593516,-0.411232,0.411232,0.266275,-1.0314,4.07958,0.0147571,0.339273,-0.940271,-0.00441301
0,-0.593516,0.593516,-0.411232,0.411232,0.271905,-1.03129,4.07934,0.0139823,0.339223,-0.940269,-0.00430338
0,-0.593516,0.593516,-0.411232,0.411232,0.277534,-1.03117,4.07909,0.0132076,0.339173,-0.940266,-0.00419375
0,-0.593516,0.593516,-0.411232,0.411232,0.283164,-1.03106,4.07884,0.0124328,0.339122,-0.940263,-0.00408411
0,-0.593516,0.593516,-0.411232,0.411232,0.288794,-1.03094,4.07859,0.011658,0.339072,-0.94026,-0.00397448
0,-0.593516,0.593516,-0.411232,0.411232,0.294424,-1.03082,4.07835,0.0108832,0.339022,-0.940257,-0.00386485
0,-0.593516,0.593516,-0.411232,0.411232,0.300053,-1.03071,4.0781,0.0101084,0.338972,-0.940254,-0.00375521
0,-0.593516,0.593516,-0.411232,0.411232,0.305683,-1.03059,4.07785,0.00933358,0.338921,-0.940251,-0.00364558
0,-0.593516,0.593516,-0.411232,0.411232,0.311313,-1.03048,4.0776,0.00855878,0.338871,-0.940248,-0.00353595
0,-0.593516,0.593516,-0.411232,0.411232,0.316942,-1.03036,4.07736,0.00778396,0.338821,-0.940246,-0.00342631
0,-0.593516,0.593516,-0.411232,0.411232,0.322572,-1.03024,4.07711,0.00700915,0.338771,-0.940243,-0.00331667
0,-0.593516,0.593516,-0.411232,0.411232,0.328202,-1.03013,4.07686,0.00623432,0.33872,-0.94024,-0.00320704
0,-0.593516,0.593516,-0.411232,0.411232,0.333831,-1.03001,4.07661,0.0054595,0.33867,-0.940237,-0.0030974
0,-0.593516,0.593516,-0.411232,0.411232,0.339461,-1.0299,4.07637,0.00468467,0.33862,-0.940234,-0.00298776
0,-0.593516,0.593516,-0.411232,0.411232,0.345091,-1.02978,4.07612,0.00390983,0.33857,-0.940231,-0.00287812
0,-0.593516,0.593516,-0.411232,0.411232,0.35072,-1.02966,4.07587,0.00313499,0.338519,-0.940228,-0.00276848
0,-0.593516,0.593516,-0.411232,0.411232,0.35635,-1.02955,4.07562,0.00236014,0.338469,-0.940225,-0.00265884
0,-0.593516,0.593516,-0.411232,0.411232,0.36198,-1.02943,4.07537,0.00158529,0.338419,-0.940222,-0.0025492
0,-0.593516,0.593516,-0.411232,0.411232,0.367609,-1.02932,4.07513,0.000810436,0.338369,-0.94022,-0.00243956
0,-0.593516,0.593516,-0.411232,0.411232,0.373239,-1.0292,4.07488,3.55765e-05,0.338318,-0.940217,-0.00232992
0,-0.593516,0.593516,-0.411232,0.411232,0.378869,-1.02908,4.07463,-0.000739288,0.338268,-0.940214,-0.00222027
0,-0.593516,0.593516,-0.411232,0.411232,0.384498,-1.02897,4.07438,-0.00151416,0.338218,-0.940211,-0.00211063
0,-0.593516,0.593516,-0.411232,0.411232,0.390128,-1.02885,4.07414,-0.00228903,0.338168,-0.940208,-0.00200098
0,-0.593516,0.593516,-0.411232,0.411232,0.395758,-1.02874,4.07389,-0.00306391,0.338117,-0.940205,-0.00189134
0,-0.593516,0.593516,-0.411232,0.411232,0.401387,-1.02862,4.07364,-0.00383879,0.338067,-0.940202,-0.00178169
0,-0.593516,0.593516,-0.411232,0.411232,0.407017,-1.0285,4.07339,-0.00461368,0.338017,-0.940199,-0.00167205
0,-0.593516,0.593516,-0.411232,0.411232,0.412647,-1.02839,4.07315,-0.00538858,0.337967,-0.940196,-0.0015624
0,-0.593516,0.593516,-0.411232,0.411232,0.418277,-1.02827,4.0729,-0.00616348,0.337916,-0.940194,-0.00145275
0,-0.593516,0.593516,-0.411232,0.411232,0.423906,-1.02816,4.07265,-0.00693838,0.337866,-0.940191,-0.0013431
0,-0.593516,0.593516,-0.411232,0.411232,0.429536,-1.02804,4.0724,-0.00771329,0.337816,-0.940188,-0.00123346
0,-0.593516,0.593516,-0.411232,0.411232,0.435166,-1.02792,4.07216,-0.0084882,0.337766,-0.940185,-0.00112381
0,-0.593516,0.593516,-0.411232,0.411232,0.440795,-1.02781,4.07191,-0.00926312,0.337716,-0.940182,-0.00101415
0,-0.593516,0.593516,-0.411232,0.411232,0.446425,-1.02769,4.07166,-0.010038,0.337665,-0.940179,-0.000904504
0,-0.593516,0.593516,-0.411232,0.411232,0.452055,-1.02758,4.07141,-0.010813,0.337615,-0.940176,-0.000794852
0,-0.593516,0.593516,-0.411232,0.411232,0.457684,-1.02746,4.07117,-0.0115879,0.337565,-0.940173,-0.0006852
0,-0.593516,0.593516,-0.411232,0.411232,0.463314,-1.02734,4.07092,-0.0123628,0.337515,-0.94017,-0.000575547
0,-0.593516,0.593516,-0.411232,0.411232,0.468944,-1.02723,4.07067,-0.0131378,0.337464,-0.940168,-0.000465893
0,-0.593516,0.593516,-0.411232,0.411232,0.474573,-1.02711,4.07042,-0.0139127,0.337414,-0.940165,-0.000356238
0,-0.593516,0.593516,-0.411232,0.411232,0.480203,-1.027,4.07018,-0.0146877,0.337364,-0.940162,-0.000246583
0,-0.593516,0.593516,-0.411232,0.411232,0.485833,-1.02688,4.06993,-0.0154626,0.337314,-0.940159,-0.000136927
0,-0.593516,0.593516,-0.411232,0.411232,0.491462,-1.02676,4.06968,-0.0162376,0.337263,-0.940156,-2.72708e-05
0,-0.593516,0.593516,-0.411232,0.411232,0.497092,-1.02665,4.06943,-0.0170125,0.337213,-0.940153,8.23866e-05
0,-0.593516,0.593516,-0.411232,0.411232,0.502722,-1.02653,4.06919,-0.0177875,0.337163,-0.94015,0.000192044
0,-0.593516,0.593516,-0.411232,0.411232,0.508351,-1.02642,4.06894,-0.0185625,0.337113,-0.940147,0.000301703
0,-0.593516,0.593516,-0.411232,0.411232,0.513981,-1.0263,4.06869,-0.0193375,0.337062,-0.940144,0.000411362
0,-0.593516,0.593516,-0.411232,0.411232,0.519611,-1.02618,4.06844,-0.0201125,0.337012,-0.940142,0.000521022
0,-0.593516,0.593516,-0.411232,0.411232,0.525241,-1.02607,4.0682,-0.0208874,0.336962,-0.940139,0.000630683
0,-0.593516,0.593516,-0.411232,0.411232,0.53087,-1.02595,4.06795,-0.0216624,0.336912,-0.940136,0.000740344
0,-0.593516,0.593516,-0.411232,0.411232,0.5365,-1.02584,4.0677,-0.0224374,0.336861,-0.940133,0.000850006
0,-0.593516,0.593516,-0.411232,0.411232,0.54213,-1.02572,4.06745,-0.0232124,0.336811,-0.94013,0.000959668
0,-0.593516,0.593516,-0.411232,0.411232,0.547759,-1.0256,4.06721,-0.0239874,0.336761,-0.940127,0.00106933
0,-0.593516,0.593516,-0.411232,0.411232,0.553389,-1.02549,4.06696,-0.0247625,0.336711,-0.940124,0.001179
0,-0.593516,0.593516,-0.411232,0.411232,0.559019,-1.02537,4.06671,-0.0255375,0.33666,-0.940121,0.00128866
0,-0.593516,0.593516,-0.411232,0.411232,0.564648,-1.02526,4.06646,-0.0263125,0.33661,-0.940118,0.00139833
0,-0.593516,0.593516,-0.411232,0.411232,0.570278,-1.02514,4.06622,-0.0270875,0.33656,-0.940116,0.00150799
0,-0.593516,0.593516,-0.411232,0.411232,0.575908,-1.02502,4.06597,-0.0278626,0.336509,-0.940113,0.00161766
0,-0.593516,0.593516,-0.411232,0.411232,0.581537,-1.02491,4.06572,-0.0286376,0.336459,-0.94011,0.00172732
0,-0.593516,0.593516,-0.411232,0.411232,0.587167,-1.02479,4.06547,-0.0294126,0.336409,-0.940107,0.00183699
0,-0.593516,0.593516,-0.411232,0.411232,0.592797,-1.02468,4.06523,-0.0301877,0.336359,-0.940104,0.00194666
0,-0.593516,0.593516,-0.411232,0.411232,0.598426,-1.02456,4.06498,-0.0309627,0.336308,-0.940101,0.00205633
0,-0.593516,0.593516,-0.411232,0.411232,0.604056,-1.02444,4.06473,-0.0317378,0.336258,-0.940098,0.002166
0,-0.593516,0.593516,-0.411232,0.411232,0.609686,-1.02433,4.06448,-0.0325128,0.336208,-0.940095,0.00227567
0,-0.593516,0.593516,-0.411232,0.411232,0.615315,-1.02421,4.06424,-0.0332879,0.336158,-0.940093,0.00238534
0,-0.593516,0.593516,-0.411232,0.411232,0.620945,-1.0241,4.06399,-0.034063,0.336107,-0.94009,0.00249502
0,-0.593516,0.593516,-0.411232,0.411232,0.626575,-1.02398,4.06374,-0.034838,0.336057,-0.940087,0.00260469
0,-0.593516,0.593516,-0.411232,0.411232,0.632205,-1.02386,4.06349,-0.0356131,0.336007,-0.940084,0.00271436
0,-0.593516,0.593516,-0.411232,0.411232,0.637834,-1.02375,4.06325,-0.0363882,0.335957,-0.940081,0.00282404
0,-0.593516,0.593516,-0.411232,0.411232,0.643464,-1.02363,4.063,-0.0371633,0.335906,-0.940078,0.00293371
0,-0.593516,0.593516,-0.411232,0.411232,0.649094,-1.02352,4.06275,-0.0379384,0.335856,-0.940075,0.00304339
0,-0.593516,0.593516,-0.411232,0.411232,0.654723,-1.0234,4.0625,-0.0387135,0.335806,-0.940072,0.00315306
0,-0.593516,0.593516,-0.411232,0.411232,0.660353,-1.02328,4.06226,-0.0394886,0.335756,-0.940069,0.00326274
0,-0.593516,0.593516,-0.411232,0.411232,0.665983,-1.02317,4.06201,-0.0402637,0.335705,-0.940066,0.00337242
0,-0.593516,0.593516,-0.411232,0.411232,0.671612,-1.02305,4.06176,-0.0410388,0.335655,-0.940064,0.00348209
0,-0.593516,0.593516,-0.411232,0.411232,0.677242,-1.02294,4.06151,-0.0418139,0.335605,-0.940061,0.00359177
0,-0.593516,0.593516,-0.411232,0.411232,0.682872,-1.02282,4.06127,-0.042589,0.335555,-0.940058,0.00370145
0,-0.593516,0.593516,-0.411232,0.411232,0.688501,-1.0227,4.06102,-0.0433642,0.335504,-0.940055,0.00381113
0,-0.593516,0.593516,-0.411232,0.411232,0.694131,-1.02259,4.06077,-0.0441393,0.335454,-0.940052,0.00392081
0,-0.593516,0.593516,-0.411232,0.411232,0.699761,-1.02247,4.06052,-0.0449145,0.335404,-0.940049,0.00403049
0,-0.593516,0.593516,-0.411232,0.411232,0.70539,-1.02236,4.06028,-0.0456896,0.335354,-0.940046,0.00414017
0,-0.593516,0.593516,-0.411232,0.411232,0.71102,-1.02224,4.06003,-0.0464647,0.335303,-0.940043,0.00424986
0,-0.593516,0.593516,-0.411232,0.411232,0.71665,-1.02212,4.05978,-0.0472399,0.335253,-0.940041,0.00435954
0,-0.593516,0.593516,-0.411232,0.411232,0.722279,-1.02201,4.05953,-0.048015,0.335203,-0.940038,0.00446923
0,-0.593516,0.593516,-0.411232,0.411232,0.727909,-1.02189,4.05929,-0.0487902,0.335152,-0.940035,0.00457891
0,-0.593516,0.593516,-0.411232,0.411232,0.733539,-1.02178,4.05904,-0.0495654,0.335102,-0.940032,0.0046886
0,-0.593516,0.593516,-0.411232,0.411232,0.739169,-1.02166,4.05879,-0.0503405,0.335052,-0.940029,0.00479828
0,-0.593516,0.593516,-0.411232,0.411232,0.744798,-1.02154,4.05854,-0.0511157,0.335002,-0.940026,0.00490797
0,-0.593516,0.593516,-0.411232,0.411232,0.750428,-1.02143,4.0583,-0.0518909,0.334951,-0.940023,0.00501766
0,-0.593516,0.593516,-0.411232,0.411232,0.756058,-1.02131,4.05805,-0.0526661,0.334901,-0.94002,0.00512734
0,-0.593516,0.593516,-0.411232,0.411232,0.761687,-1.0212,4.0578,-0.0534413,0.334851,-0.940017,0.00523703
0,-0.593516,0.593516,-0.411232,0.411232,0.767317,-1.02108,4.05755,-0.0542164,0.334801,-0.940015,0.00534672
0,-0.593516,0.593516,-0.411232,0.411232,0.772947,-1.02096,4.05731,-0.0549916,0.33475,-0.940012,0.00545641
0,-0.593516,0.593516,-0.411232,0.411232,0.778576,-1.02085,4.05706,-0.0557669,0.3347,-0.940009,0.00556611
0,-0.593516,0.593516,-0.411232,0.411232,0.784206,-1.02073,4.05681,-0.0565421,0.33465,-0.940006,0.0056758
0,-0.593516,0.593516,-0.411232,0.411232,0.789836,-1.02062,4.05656,-0.0573173,0.3346,-0.940003,0.00578549
0,-0.593516,0.593516,-0.411232,0.411232,0.795465,-1.0205,4.05632,-0.0580925,0.334549,-0.94,0.00589518
0,-0.593516,0.593516,-0.411232,0.411232,0.801095,-1.02038,4.05607,-0.0588677,0.334499,-0.939997,0.00600488
0,-0.593516,0.593516,-0.411232,0.411232,0.806725,-1.02027,4.05582,-0.0596429,0.334449,-0.939994,0.00611457
0,-0.593516,0.593516,-0.411232,0.411232,0.812354,-1.02015,4.05557,-0.0604182,0.334399,-0.939991,0.00622426
0,-0.593516,0.593516,-0.411232,0.411232,0.817984,-1.02004,4.05533,-0.0611934,0.334348,-0.939988,0.00633396
0,-0.593516,0.593516,-0.411232,0.411232,0.823614,-1.01992,4.05508,-0.0619686,0.334298,-0.939986,0.00644366
0,-0.593516,0.593516,-0.411232,0.411232,0.829243,-1.0198,4.05483,-0.0627439,0.334248,-0.939983,0.00655335
0,-0.593516,0.593516,-0.411232,0.411232,0.834873,-1.01969,4.05458,-0.0635191,0.334197,-0.93998,0.00666305
0,-0.593516,0.593516,-0.411232,0.411232,0.840503,-1.01957,4.05434,-0.0642944,0.334147,-0.939977,0.00677275
0,-0.593516,0.593516,-0.411232,0.411232,0.846133,-1.01946,4.05409,-0.0650697,0.334097,-0.939974,0.00688245
